seed,timesteps,learning_rate,gamma,ent_coef,include_news,threshold,horizon,transaction_cost_rate,trade_penalty,reward_mode,rolling_reward_window,reward_epsilon,reward_return_scale,reward_direction_scale,reward_hold_penalty_scale,reward_drawdown_penalty_scale,reward_action_bonus_scale,reward_clip,reward_ignore_transaction_cost,val_overall_accuracy,val_actionable_accuracy,val_trade_win_rate,val_cumulative_signal_return,test_overall_accuracy,test_actionable_accuracy,test_trade_win_rate,test_cumulative_signal_return,val_alpha_vs_qqq,test_alpha_vs_qqq,ranking_score,run_duration_seconds,val_reward_total_mean,val_reward_total_sum,val_reward_portfolio_return_mean,val_reward_direction_mean,val_reward_hold_penalty_mean,val_reward_action_bonus_mean,val_reward_drawdown_penalty_mean,val_reward_drawdown_mean,test_reward_total_mean,test_reward_total_sum,test_reward_portfolio_return_mean,test_reward_direction_mean,test_reward_hold_penalty_mean,test_reward_action_bonus_mean,test_reward_drawdown_penalty_mean,test_reward_drawdown_mean,val_cumulative_return,val_sharpe_ratio,val_sortino_ratio,val_max_drawdown,test_cumulative_return,test_sharpe_ratio,test_sortino_ratio,test_max_drawdown,val_benchmark_cumulative_return,val_benchmark_sharpe_ratio,val_benchmark_sortino_ratio,val_benchmark_max_drawdown,test_benchmark_cumulative_return,test_benchmark_sharpe_ratio,test_benchmark_sortino_ratio,test_benchmark_max_drawdown,model_path,test_return_mean_by_config,test_return_std_by_config,config_seed_count,test_return_cv_by_config,high_return_cv_risk
7,40000,0.0003,0.99,0.05,1,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.35,0.1,0.1,0.02,1.0,1,0.2297734627831715,0.4568965517241379,0.425531914893617,-0.0288706836113726,0.1736334405144694,0.4615384615384615,0.5217391304347826,-0.0131293176751127,-0.5047334288281242,-0.1099302563784352,0.3503337136078795,83.47533321380615,0.3200248483600314,98.8876781432497,-0.0001559454218152,0.0008525801652361,-0.0006575384945092,0.0062135922330097,-0.0023491681000713,0.0234916810007133,0.2340619285080709,72.79325976601005,-8.625765790618996e-05,0.0005405862632594,-0.0010446586786206,0.0046945337620578,-0.0028750534082671,0.0287505340826717,-0.0478765496237576,-1.0436492781150628,-1.1636353640519144,-0.0554532244099765,-0.0271738219462773,-0.6341238947093368,-0.600997683784349,-0.0578631663962604,0.4568568792043666,1.8417693046949544,2.4848237072969352,-0.1355773890565937,0.0827564344321578,0.3976988806903395,0.5367961186734007,-0.2288330692157109,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260401-090815Z_run_seed7.zip,0.0162455511876944,0.0768227376501068,5,4.728847717293709,1
42,15000,0.0003,0.99,0.05,1,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.35,0.1,0.1,0.02,1.0,1,0.47249190938511326,0.562015503875969,0.5433333333333333,0.5174868325688331,0.4340836012861736,0.5096525096525096,0.5083612040133779,-0.18262743284646266,-0.3354967007252545,-0.38372263073864765,0.5475051184517511,39.94733023643494,0.16070251957880866,49.657078549851875,0.0004159177081585402,0.0017759195116324373,-3.858431647588651e-05,0.017087378640776696,-0.004211729221820418,0.042117292218204185,0.05651504516768554,17.5761790471502,-0.0010921631068187456,0.0005451724788483477,-7.082456204971544e-05,0.01562700964630225,-0.017780385272341697,0.1778038527234169,0.12136017847911207,0.6771248810880269,0.8703119873866942,-0.13184533578717517,-0.3009661963064898,-1.5617211589501598,-1.8993167340511383,-0.31900667398160354,0.4568568792043666,1.8417693046949546,2.4848237072969352,-0.13557738905659378,0.08275643443215785,0.3976988806903395,0.5367961186734007,-0.2288330692157109,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260401-234856Z_short-ent-confirm_seed42.zip,-0.06826366038885365,0.06509078906689789,5,0.9535203459075886,0
13,20000,0.0003,0.99,0.02,1,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.35,0.1,0.1,0.02,1.0,1,0.4886731391585761,0.5741444866920152,0.5555555555555556,0.6442006563092135,0.4405144694533762,0.5150375939849624,0.5080906148867314,-0.0629119929238721,-0.2740630348734769,-0.1704391191159793,0.582579041274517,45.240567207336426,0.1473608657643536,45.53450752118526,0.0005799760455411,0.001514552568295,-1.7919061865316363e-05,0.014757281553398,-0.0031145519312839,0.0311455193128394,0.0294187970620722,9.14924588630446,-0.0002380907797441,-5.4654509227581945e-05,-1.0988450136974375e-05,0.0071382636655948,-0.0050436770345477,0.0504367703454774,0.1827938443308896,1.0463669415322778,1.342209650368129,-0.1201991114840792,-0.0876826846838214,-0.3388255538812475,-0.4850027394088699,-0.1819283248370597,0.4568568792043666,1.8417693046949544,2.4848237072969352,-0.1355773890565937,0.0827564344321578,0.3976988806903395,0.5367961186734007,-0.2288330692157109,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260401-090901Z_run_seed13.zip,-0.0494499872181573,0.0076321838764838,5,0.1543414731901375,0
21,40000,0.0003,0.99,0.05,1,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.35,0.1,0.1,0.02,1.0,1,0.4886731391585761,0.5741444866920152,0.5555555555555556,0.6481344891605554,0.247588424437299,0.4854368932038835,0.4957983193277311,-0.0544212776952743,-0.3367064609658214,-0.1398416176368657,0.5833658078447854,89.20692706108093,0.1376825971633891,42.54392252348724,0.0003732647600922,0.0007764941304592,-8.692879339332565e-06,0.0033009708737864,-0.0010563943426885,0.0105639434268854,0.1077417409837375,33.50768144594238,-0.0001817030586701,0.000362850986667,-0.0006095401754506,0.0061736334405144,-0.0037309762260579,0.037309762260579,0.1201504182385451,1.611183279462681,2.1668966913333487,-0.0462574511009327,-0.0570851832047079,-0.6945410865011736,-0.7594938904068873,-0.0939257102943998,0.4568568792043666,1.8417693046949544,2.4848237072969352,-0.1355773890565937,0.0827564344321578,0.3976988806903395,0.5367961186734007,-0.2288330692157109,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260401-091615Z_run_seed21.zip,0.0162455511876944,0.0768227376501068,5,4.728847717293709,1
42,8000,0.0003,0.99,0.08,1,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.3,0.1,0.1,0.02,1.0,1,0.4951456310679611,0.575187969924812,0.5566343042071198,0.6977890042706454,0.4437299035369775,0.5131086142322098,0.5080906148867314,-0.0554830328573618,-0.2689930060929222,-0.2326391790088159,0.5941420770786711,29.54204297065735,0.1336030980907011,41.283357310026645,0.0005776925602054,0.0012028398713291,0.0,0.0093851132686084,-0.0015775928545562,0.0157759285455622,0.0257479416543796,8.007609854512063,-0.0004954148449801,-1.2279029784036617e-05,-7.743156362559768e-06,0.0088745980707395,-0.0069011968077093,0.0690119680770938,0.1878638731114443,1.3573312531018291,1.746686343682961,-0.0682818735079223,-0.149882744576658,-1.0327767434134456,-1.3108859984535426,-0.174616958703636,0.4568568792043666,1.8417693046949544,2.4848237072969352,-0.1355773890565937,0.0827564344321578,0.3976988806903395,0.5367961186734007,-0.2288330692157109,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260401-233152Z_short-ent-b_seed42.zip,-0.0554830328573618,0.0,1,0.0,0
42,8000,0.0003,0.99,0.08,1,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.35,0.1,0.1,0.02,1.0,1,0.4951456310679611,0.575187969924812,0.5566343042071198,0.6977890042706454,0.4437299035369775,0.5131086142322098,0.5080906148867314,-0.0554830328573618,-0.2689930060929222,-0.2326391790088159,0.5941420770786711,30.71723341941833,0.1336030980907011,41.283357310026645,0.0005776925602054,0.0012028398713291,0.0,0.0093851132686084,-0.0015775928545562,0.0157759285455622,0.0257479416543796,8.007609854512063,-0.0004954148449801,-1.2279029784036617e-05,-7.743156362559768e-06,0.0088745980707395,-0.0069011968077093,0.0690119680770938,0.1878638731114443,1.3573312531018291,1.746686343682961,-0.0682818735079223,-0.149882744576658,-1.0327767434134456,-1.3108859984535426,-0.174616958703636,0.4568568792043666,1.8417693046949544,2.4848237072969352,-0.1355773890565937,0.0827564344321578,0.3976988806903395,0.5367961186734007,-0.2288330692157109,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260401-233223Z_short-ent-b_seed42.zip,-0.0554830328573618,0.0,1,0.0,0
13,15000,0.0003,0.99,0.05,1,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.35,0.1,0.1,0.02,1.0,1,0.47572815533980584,0.5568181818181818,0.5374592833876222,0.6140453393142347,0.4437299035369775,0.5149253731343284,0.5080385852090032,-0.04535026705320622,-0.22838292025662965,-0.1117449853336756,0.5624559437882245,42.297759771347046,0.13127206896801508,40.56306931111666,0.000710081256172049,0.0015641324947266286,-4.078110081892385e-06,0.008090614886731391,-0.004226727502367009,0.04226727502367007,0.023228474750843657,7.224055647512377,-3.4665048734795226e-05,-5.9486313099870594e-05,0.0,6.430868167202572e-05,-0.004550229450028015,0.04550229450028014,0.22847395894773692,1.1728681532685281,1.6053608120240563,-0.14934084969948358,-0.02898855090151775,-0.046071489350685224,-0.06870407159050856,-0.1812769062135715,0.4568568792043666,1.8417693046949546,2.4848237072969352,-0.13557738905659378,0.08275643443215785,0.3976988806903395,0.5367961186734007,-0.2288330692157109,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260401-234614Z_short-ent-confirm_seed13.zip,-0.06826366038885365,0.06509078906689789,5,0.9535203459075886,0
7,8000,0.0003,0.99,0.03,1,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.35,0.1,0.1,0.02,1.0,1,0.4951456310679611,0.575187969924812,0.5566343042071198,0.6977890042706454,0.4437299035369775,0.5149253731343284,0.5080385852090032,-0.0453502670532062,-0.027012638538669,-0.1151029685178788,0.5941420770786711,31.756080150604248,0.1295991778477453,40.04614595495331,0.0012123887985282,0.0015012528532226,0.0,0.0142394822006472,-0.0025420117151805,0.0254201171518051,0.0242998520373394,7.557253983612556,-4.6180027360908456e-05,4.891776360657201e-06,0.0,0.000192926045016,-0.0045696510930061,0.045696510930061,0.4298442406656975,1.805152702341712,2.4486861948983005,-0.128067187735954,-0.0323465340857209,-0.0606457388253347,-0.0902838517165785,-0.1819283248370597,0.4568568792043666,1.8417693046949544,2.4848237072969352,-0.1355773890565937,0.0827564344321578,0.3976988806903395,0.5367961186734007,-0.2288330692157109,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260401-231545Z_short-ent-a_seed7.zip,-0.0453502670532062,0.0,1,0.0,0
7,8000,0.0003,0.99,0.03,1,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.3,0.1,0.1,0.02,1.0,1,0.4951456310679611,0.575187969924812,0.5566343042071198,0.6977890042706454,0.4437299035369775,0.5149253731343284,0.5080385852090032,-0.0453502670532062,-0.027012638538669,-0.1151029685178788,0.5941420770786711,44.099385261535645,0.1295991778477453,40.04614595495331,0.0012123887985282,0.0015012528532226,0.0,0.0142394822006472,-0.0025420117151805,0.0254201171518051,0.0242998520373394,7.557253983612556,-4.6180027360908456e-05,4.891776360657201e-06,0.0,0.000192926045016,-0.0045696510930061,0.045696510930061,0.4298442406656975,1.805152702341712,2.4486861948983005,-0.128067187735954,-0.0323465340857209,-0.0606457388253347,-0.0902838517165785,-0.1819283248370597,0.4568568792043666,1.8417693046949544,2.4848237072969352,-0.1355773890565937,0.0827564344321578,0.3976988806903395,0.5367961186734007,-0.2288330692157109,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260401-231511Z_short-ent-a_seed7.zip,-0.0453502670532062,0.0,1,0.0,0
7,15000,0.0003,0.99,0.05,1,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.35,0.1,0.1,0.02,1.0,1,0.49514563106796117,0.5773584905660377,0.5584415584415584,0.7202955170869867,0.44694533762057875,0.5168539325842697,0.5080906148867314,-0.018674194353873852,-0.23509702762769136,-0.08952874948866307,0.6002708162328837,41.19855880737305,0.12811828190924504,39.588549109956716,0.0006589063913354385,0.000817961415689467,-1.7636392022250316e-05,0.0012297734627831716,-0.0007097459813853687,0.007097459813853686,0.011069305108215927,3.442553888655153,-8.303182620101394e-06,-0.0001297162488060522,-1.36756547341708e-05,0.0003215434083601286,-0.0023710996508649424,0.023710996508649426,0.22175985157667522,2.1453758956256372,3.005517376740728,-0.047120024194983845,-0.006772315056505218,-0.020783400146118253,-0.030873301809862266,-0.09169271114163158,0.4568568792043666,1.8417693046949546,2.4848237072969352,-0.13557738905659378,0.08275643443215785,0.3976988806903395,0.5367961186734007,-0.2288330692157109,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260401-234452Z_short-ent-confirm_seed7.zip,-0.06826366038885365,0.06509078906689789,5,0.9535203459075886,0
7,40000,0.0003,0.99,0.02,1,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.35,0.1,0.1,0.02,1.0,1,0.4951456310679611,0.575187969924812,0.5566343042071198,0.6977890042706454,0.4437299035369775,0.5149253731343284,0.5080385852090032,-0.0453502670532062,-0.1412471552145302,-0.1344766747442437,0.5941420770786711,75.8554196357727,0.1280400121807343,39.56436376384691,0.0009283927225062,0.0013975737170624,0.0,0.0075728155339805,-0.0024525275886162,0.0245252758861623,0.0300517651475923,9.346098960901234,-0.0001137530913701,8.3671637937519e-05,0.0,0.0083601286173633,-0.0052046940617285,0.0520469406172859,0.3156097239898363,1.5951884430323378,2.175469350689029,-0.1086366525378044,-0.0517202403120858,-0.1622185964003433,-0.2345042170447208,-0.1945968702142433,0.4568568792043666,1.8417693046949544,2.4848237072969352,-0.1355773890565937,0.0827564344321578,0.3976988806903395,0.5367961186734007,-0.2288330692157109,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260401-090652Z_run_seed7.zip,-0.0371480903039699,0.0217179673407179,5,0.5846321348690414,0
21,15000,0.0003,0.99,0.05,1,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.35,0.1,0.1,0.02,1.0,1,0.49838187702265374,0.575187969924812,0.5551948051948052,0.6956760094057313,0.4437299035369775,0.5131086142322098,0.5080906148867314,-0.04931614063751932,-0.2717907214559716,-0.10043171638590342,0.5932876284019939,41.636067152023315,0.12683606978362533,39.19234556314022,0.0005596678269721034,0.0008268921443036754,-1.073623057960971e-05,0.003106796116504854,-0.0009225377126896953,0.009225377126896953,0.022794812881689327,7.08918680620538,-4.352998784174302e-05,-2.0893213344119357e-05,-3.793236699503323e-06,0.0003215434083601286,-0.002428406065321437,0.024284060653214375,0.18506615774839497,1.8617102866991897,2.6818194955851027,-0.04250744038359011,-0.01767528195374557,-0.12258941903050928,-0.1822330662220311,-0.09169271114163158,0.4568568792043666,1.8417693046949546,2.4848237072969352,-0.13557738905659378,0.08275643443215785,0.3976988806903395,0.5367961186734007,-0.2288330692157109,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260401-234736Z_short-ent-confirm_seed21.zip,-0.06826366038885365,0.06509078906689789,5,0.9535203459075886,0
7,20000,0.0003,0.99,0.05,1,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.35,0.1,0.1,0.02,1.0,1,0.4951456310679611,0.575187969924812,0.5566343042071198,0.6977890042706454,0.4437299035369775,0.5168539325842697,0.5096774193548387,-0.02848145348934,-0.1796945990989351,-0.1504648037901844,0.5941420770786711,49.52100443840027,0.126565827510786,39.10884070083287,0.0008272935686931,0.0012639256228043,0.0,0.0088025889967637,-0.0028842055014147,0.028842055014147,0.033817179001098,10.517142669341483,-0.0001692601719271,1.97302167008672e-05,-2.138953439335604e-06,0.0071382636655948,-0.0044613385884409,0.0446133858844097,0.2771622801054314,1.501635799670254,2.061215571649862,-0.1148181515562253,-0.0677083693580266,-0.2410784636957,-0.3462261063891346,-0.1819283248370597,0.4568568792043666,1.8417693046949544,2.4848237072969352,-0.1355773890565937,0.0827564344321578,0.3976988806903395,0.5367961186734007,-0.2288330692157109,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260401-090536Z_run_seed7.zip,0.0156270440285308,0.1029388914372911,5,6.587227325228737,1
84,20000,0.0003,0.99,0.05,1,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.35,0.1,0.1,0.02,1.0,1,0.4951456310679611,0.575187969924812,0.5566343042071198,0.6977890042706454,0.4437299035369775,0.5149253731343284,0.5080385852090032,-0.0453502670532062,-0.0634430914339343,-0.110701708347212,0.5941420770786711,48.179006576538086,0.1259737354920692,38.92588426704938,0.001116744624987,0.0014109782590542,0.0,0.0037540453074433,-0.0021737229106458,0.0217372291064583,0.0203328830341474,6.323526623619851,-3.126658771387378e-05,-2.348999340382349e-05,0.0,0.000192926045016,-0.0045205847438883,0.0452058474388837,0.3934137877704322,1.8702810537702248,2.549958742546066,-0.1094307657181637,-0.0279452739150541,-0.0412653738234746,-0.0614975548943423,-0.1802582709877656,0.4568568792043666,1.8417693046949544,2.4848237072969352,-0.1355773890565937,0.0827564344321578,0.3976988806903395,0.5367961186734007,-0.2288330692157109,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260401-092209Z_run_seed84.zip,0.0156270440285308,0.1029388914372911,5,6.587227325228737,1
42,8000,0.0001,0.99,0.08,1,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.35,0.1,0.1,0.02,1.0,1,0.4919093851132686,0.5735849056603773,0.5551948051948052,0.6519081066688792,0.4437299035369775,0.5168539325842697,0.5096774193548387,-0.0335294569480711,-0.2778953138271451,-0.0939087859576796,0.583732515722406,31.30281686782837,0.1245698325916019,38.49207827080501,0.0005483464253891,0.0008896864298763,-6.933471741637712e-06,0.0050485436893203,-0.0017490808983564,0.0174908089835642,0.0283535602789091,8.817957246740736,-2.2281437872127648e-05,6.0215184059258576e-05,-4.784796000914714e-06,0.000192926045016,-0.0023494118419788,0.0234941184197887,0.1789615653772214,1.5049732986173168,1.9415774270213897,-0.0795456667803056,-0.0111523515255217,-0.061134636653859,-0.0905162281932718,-0.0916927111416315,0.4568568792043666,1.8417693046949544,2.4848237072969352,-0.1355773890565937,0.0827564344321578,0.3976988806903395,0.5367961186734007,-0.2288330692157109,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260401-233530Z_short-ent-b_seed42.zip,-0.0335294569480711,0.0,1,0.0,0
42,8000,0.0001,0.99,0.08,1,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.3,0.1,0.1,0.02,1.0,1,0.4919093851132686,0.5735849056603773,0.5551948051948052,0.6519081066688792,0.4437299035369775,0.5168539325842697,0.5096774193548387,-0.0335294569480711,-0.2778953138271451,-0.0939087859576796,0.583732515722406,32.34723353385925,0.1245698325916019,38.49207827080501,0.0005483464253891,0.0008896864298763,-6.933471741637712e-06,0.0050485436893203,-0.0017490808983564,0.0174908089835642,0.0283535602789091,8.817957246740736,-2.2281437872127648e-05,6.0215184059258576e-05,-4.784796000914714e-06,0.000192926045016,-0.0023494118419788,0.0234941184197887,0.1789615653772214,1.5049732986173168,1.9415774270213897,-0.0795456667803056,-0.0111523515255217,-0.061134636653859,-0.0905162281932718,-0.0916927111416315,0.4568568792043666,1.8417693046949544,2.4848237072969352,-0.1355773890565937,0.0827564344321578,0.3976988806903395,0.5367961186734007,-0.2288330692157109,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260401-233458Z_short-ent-b_seed42.zip,-0.0335294569480711,0.0,1,0.0,0
13,40000,0.0003,0.99,0.05,1,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.35,0.1,0.1,0.02,1.0,1,0.4951456310679611,0.575187969924812,0.5566343042071198,0.6977890042706454,0.2861736334405145,0.5339805825242718,0.5446428571428571,0.0759354149457793,-0.1866483637957408,-0.116690437227485,0.5941420770786711,68.28740358352661,0.1238761942784671,38.27774403204634,0.0007932885928233,0.0010024224797314,0.0,0.0005177993527508,-0.0014051775672768,0.0140517756727688,0.1661940982140022,51.6863645445547,-0.0001074873631581,0.0005897169964608,-0.0007813954157283,0.0113183279742765,-0.0030463476333412,0.0304634763334129,0.2702085154086258,2.0076099049225635,2.688247998523817,-0.0778964329339834,-0.0339340027953272,-0.5502979802650232,-0.6211370249241707,-0.0900644485190415,0.4568568792043666,1.8417693046949544,2.4848237072969352,-0.1355773890565937,0.0827564344321578,0.3976988806903395,0.5367961186734007,-0.2288330692157109,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260401-091208Z_run_seed13.zip,0.0162455511876944,0.0768227376501068,5,4.728847717293709,1
