ticker,run_label,seed,timesteps,learning_rate,gamma,ent_coef,include_news,use_stationary_features,threshold,horizon,transaction_cost_rate,trade_penalty,execution_mode,spread_bps,slippage_bps,max_weight_delta_per_step,reward_mode,rolling_reward_window,reward_epsilon,reward_return_scale,reward_direction_scale,reward_hold_penalty_scale,reward_drawdown_penalty_scale,reward_action_bonus_scale,reward_turnover_penalty_scale,reward_clip,reward_ignore_transaction_cost,val_overall_accuracy,val_actionable_accuracy,val_actionable_support,val_trade_count,val_trade_rate,val_trade_win_rate,val_cumulative_signal_return,test_overall_accuracy,test_actionable_accuracy,test_actionable_support,test_trade_count,test_trade_rate,test_trade_win_rate,test_cumulative_signal_return,val_alpha_vs_qqq,test_alpha_vs_qqq,ranking_score,run_duration_seconds,val_reward_total_mean,val_reward_total_sum,val_reward_portfolio_return_mean,val_reward_direction_mean,val_reward_hold_penalty_mean,val_reward_action_bonus_mean,val_reward_turnover_penalty_mean,val_reward_drawdown_penalty_mean,val_reward_drawdown_mean,test_reward_total_mean,test_reward_total_sum,test_reward_portfolio_return_mean,test_reward_direction_mean,test_reward_hold_penalty_mean,test_reward_action_bonus_mean,test_reward_turnover_penalty_mean,test_reward_drawdown_penalty_mean,test_reward_drawdown_mean,val_cumulative_return,val_sharpe_ratio,val_sortino_ratio,val_max_drawdown,test_cumulative_return,test_sharpe_ratio,test_sortino_ratio,test_max_drawdown,val_benchmark_cumulative_return,val_benchmark_sharpe_ratio,val_benchmark_sortino_ratio,val_benchmark_max_drawdown,test_benchmark_cumulative_return,test_benchmark_sharpe_ratio,test_benchmark_sortino_ratio,test_benchmark_max_drawdown,model_path,test_return_mean_by_config,test_return_std_by_config,config_seed_count,test_return_cv_by_config,high_return_cv_risk,robustness_score
NVDA,nvda-rx-v2-maxdelta-025,7,40000,0.0003,0.99,0.02,0,0,0.002,1,0.001,0.05,next_bar,0.0,0.0,0.25,sharpe,100,1e-06,1.0,0.35,0.1,0.1,0.02,0.05,1.0,1,0.5419354838709678,0.5773195876288659,291,309,0.9967741935483871,0.5598705501618123,1.932223946499949,0.5016077170418006,0.5416666666666666,288,310,0.9967845659163987,0.5225806451612903,0.17613604105117853,0.040220042616425644,-0.04394946706278624,0.6566209588629767,77.10846781730652,0.11555381536414729,35.82168276288566,0.0012181031244852154,0.0013921163147736341,-3.740757965694257e-06,0.002774193548387097,0.0,-0.002087074976014492,0.020870749760144917,0.03143980048551491,9.777777950995137,0.00029558188635904877,0.00033410778519510196,-1.1039333733143128e-05,0.002829581993569132,0.0,-0.0028208557140999993,0.028208557140999985,0.43216137387085163,1.780450198158398,2.8685450644386177,-0.09846081450752675,0.08409241883850282,0.5530821052476836,0.7592926653141417,-0.1052872090118433,0.391941331254426,1.625408332669604,2.208505179591514,-0.13557738905659367,0.12804188590128907,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260405-233048Z_nvda-rx-v2-maxdelta-025_seed7.zip,0.07812116915227915,0.27524544221357033,5,3.5233144255309723,1,0.6152102218532783
NVDA,nvda-rx-v2-maxdelta-025,7,40000,0.0003,0.99,0.05,0,0,0.002,1,0.001,0.05,next_bar,0.0,0.0,0.25,sharpe,100,1e-06,1.0,0.35,0.1,0.1,0.02,0.05,1.0,1,0.45161290322580644,0.5679012345679012,243,259,0.8354838709677419,0.5482625482625483,1.425535492349956,0.2347266881028939,0.5894736842105263,95,100,0.3215434083601286,0.57,0.21653652205180385,-0.29186547226852455,-0.10338744759257268,0.6484293817627151,76.27210474014282,0.11417672305082097,35.3947841457545,0.00031323526527988,0.00048116231675597435,-0.0003338994061879192,0.0013548387096774194,0.0,-0.0008219299858161395,0.008219299858161395,0.04923067641328271,15.310740364530922,8.245844912602912e-05,0.00012329073687655933,-0.001125968784478234,0.0009003215434083602,0.0,-0.0006114305277333972,0.006114305277333971,0.10007585898590143,1.4961345706638651,2.34350974774603,-0.03688602504523397,0.024654438308716387,0.4553605961620184,0.31506323610537995,-0.04528439351952496,0.391941331254426,1.625408332669604,2.208505179591514,-0.13557738905659367,0.12804188590128907,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260405-233204Z_nvda-rx-v2-maxdelta-025_seed7.zip,0.0846895992065064,0.251023978537307,5,2.9640473079251715,1,0.6073715414420751
NVDA,nvda-rx-v2-maxdelta-025,42,20000,0.0003,0.99,0.02,0,0,0.002,1,0.001,0.05,next_bar,0.0,0.0,0.25,sharpe,100,1e-06,1.0,0.35,0.1,0.1,0.02,0.05,1.0,1,0.5419354838709678,0.5773195876288659,291,309,0.9967741935483871,0.5598705501618123,1.932223946499949,0.5016077170418006,0.5416666666666666,288,310,0.9967845659163987,0.5225806451612903,0.17613604105117853,0.49424096369796944,0.003977060868425086,0.6566209588629767,52.998512983322144,0.1091466413470789,33.83545881759446,0.0022907307681195956,0.0024537763574065743,-3.740757965694257e-06,0.011870967741935485,0.0,-0.005499893736722486,0.054998937367224845,0.021923496502839118,6.818207412382966,0.000584696801354882,0.0006495984330540085,-1.1039333733143128e-05,0.002379421221864952,0.0,-0.006502362257547419,0.06502362257547419,0.8861822949523954,1.6502902659621825,2.506341971282429,-0.2342803732548846,0.13201894676971415,0.48254721906269404,0.6233930534118763,-0.2512662889613019,0.391941331254426,1.625408332669604,2.208505179591514,-0.13557738905659367,0.12804188590128907,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260405-234127Z_nvda-rx-v2-maxdelta-025_seed42.zip,-0.16291275838543248,0.3122188378731299,5,1.9164787397096101,1,0.6360712315046131
NVDA,nvda-rx-v2-maxdelta-025,21,20000,0.0003,0.99,0.05,0,0,0.002,1,0.001,0.05,next_bar,0.0,0.0,0.25,sharpe,100,1e-06,1.0,0.35,0.1,0.1,0.02,0.05,1.0,1,0.5387096774193548,0.5758620689655173,290,308,0.9935483870967742,0.5584415584415584,1.9144730157514718,0.5016077170418006,0.5454545454545454,286,308,0.9903536977491961,0.525974025974026,0.23544808793852656,-0.08948920499175439,-0.1164137259205118,0.6554635020152262,47.0588173866272,0.10214598955535371,31.66525676215965,0.0009081965509231327,0.0011119903029587924,-5.705472225222588e-06,0.010709677419354836,0.0,-0.00271635306843123,0.027163530684312296,0.0289915952352289,9.016386118156188,7.112801084444303e-05,0.0002941801968297714,-2.6537924761726187e-05,0.005337620578778135,0.0,-0.003042404733386797,0.03042404733386797,0.3024521262626716,1.368260227756139,2.032412005599405,-0.10116799479244687,0.011628159980777264,0.13726712215651218,0.1657045546310718,-0.11974447412109246,0.391941331254426,1.625408332669604,2.208505179591514,-0.13557738905659367,0.12804188590128907,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260405-233748Z_nvda-rx-v2-maxdelta-025_seed21.zip,0.10690281573242363,0.19835810846599805,5,1.8554993814427285,1,0.6237467594331991
NVDA,nvda-rx-v2-maxdelta-025,21,40000,0.0003,0.99,0.02,0,0,0.002,1,0.001,0.05,next_bar,0.0,0.0,0.25,sharpe,100,1e-06,1.0,0.35,0.1,0.1,0.02,0.05,1.0,1,0.38064516129032255,0.5402843601895735,211,225,0.7258064516129032,0.5244444444444445,0.34415384783565783,0.15755627009646303,0.6,50,53,0.17041800643086816,0.5660377358490566,0.23997096953499275,-0.3352952444166557,-0.10404326688273358,0.49630628299525165,82.38001012802124,0.08162273278713379,25.303047164011474,0.0001821130658472118,0.00030211803662639596,-0.0005626204891798887,0.0024516129032258064,0.0,-0.0008276359886830785,0.008276359886830785,0.052460626868152366,16.315254955995385,7.837916965392433e-05,0.00010958894037105046,-0.0014997558743168001,0.0010289389067524115,0.0,-0.00023895362126231191,0.002389536212623119,0.05664608683777028,0.9793959098825116,1.3295314555398832,-0.03411687011547215,0.02399861901855549,0.6032918820334136,0.41302039632290716,-0.033397323099995324,0.391941331254426,1.625408332669604,2.208505179591514,-0.13557738905659367,0.12804188590128907,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260405-233911Z_nvda-rx-v2-maxdelta-025_seed21.zip,0.07812116915227915,0.27524544221357033,5,3.5233144255309723,1,0.44768303006114724
NVDA,nvda-rx-v2-maxdelta-025,13,40000,0.0003,0.99,0.02,0,0,0.002,1,0.001,0.05,next_bar,0.0,0.0,0.25,sharpe,100,1e-06,1.0,0.35,0.1,0.1,0.02,0.05,1.0,1,0.5290322580645161,0.5780141843971631,282,299,0.964516129032258,0.5585284280936454,1.792180123079543,0.47266881028938906,0.5390334572490706,269,289,0.9292604501607717,0.5224913494809689,0.21030206630091364,-0.20070025664657476,-0.053276175803019576,0.6565656206266752,76.55538892745972,0.08135472738056862,25.21996548797627,0.0005840172788323638,0.0007465777577446045,-8.954036896845518e-05,0.003806451612903226,0.0,-0.0017268896026210812,0.01726889602621081,0.01892386369302844,5.885321608531845,0.0002501567802939566,0.00030920389444403736,-0.00012382637177707747,0.004951768488745981,0.0,-0.002401280671775834,0.02401280671775834,0.19124107460785122,1.488564771568421,2.0153506088664317,-0.06499314131497735,0.07476571009826949,0.65623133317583,0.9348229679803225,-0.08123881471520089,0.391941331254426,1.625408332669604,2.208505179591514,-0.13557738905659367,0.12804188590128907,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260405-233455Z_nvda-rx-v2-maxdelta-025_seed13.zip,0.07812116915227915,0.27524544221357033,5,3.5233144255309723,1,0.6140558224336589
NVDA,nvda-rx-v2-maxdelta-025,7,20000,0.0003,0.99,0.02,0,0,0.002,1,0.001,0.05,next_bar,0.0,0.0,0.25,sharpe,100,1e-06,1.0,0.35,0.1,0.1,0.02,0.05,1.0,1,0.3161290322580645,0.44651162790697674,215,231,0.7451612903225806,0.4588744588744589,-0.6412380654629932,0.4115755627009646,0.4551971326164875,279,300,0.9646302250803859,0.47,-0.3572633189676758,-0.6041184368223577,-0.19279620831950162,0.23267053852322736,57.639493227005005,-0.1263998276150155,-39.1839465606548,-0.0007428615015477446,-0.0004916104445717915,-0.00044945193710301445,0.0005161290322580645,0.0,-0.012004929852720728,0.12004929852720732,-0.02335432619913592,-7.263195447931271,-0.00018645201559182084,-0.000113748660968464,-9.935819378747994e-05,0.0007717041800643086,0.0,-0.008588150970116361,0.08588150970116361,-0.21217710556793168,-1.632556721094177,-2.144145752019874,-0.23503062558095966,-0.06475432241821255,-0.3902552104156095,-0.5692974081032895,-0.16820108676497347,0.391941331254426,1.625408332669604,2.208505179591514,-0.13557738905659367,0.12804188590128907,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260405-232841Z_nvda-rx-v2-maxdelta-025_seed7.zip,-0.16291275838543248,0.3122188378731299,5,1.9164787397096101,1,0.19379185505870555
NVDA,nvda-rx-v2-maxdelta-025,84,40000,0.0003,0.99,0.02,0,0,0.002,1,0.001,0.05,next_bar,0.0,0.0,0.25,sharpe,100,1e-06,1.0,0.35,0.1,0.1,0.02,0.05,1.0,1,0.1967741935483871,0.4491525423728814,118,128,0.4129032258064516,0.46875,-0.30747859575174075,0.2282958199356913,0.4068965517241379,145,155,0.4983922829581994,0.41935483870967744,-0.41193927217686765,-0.510409837037504,-0.22163695403178008,0.3037055520360925,81.69831657409668,-0.12954551560288907,-40.15910983689561,-0.0003964318695568942,-0.0002826417712363388,-0.0015263499013619195,0.004967741935483871,0.0,-0.009911207145337728,0.09911207145337728,-0.059435888307647435,-18.48456126367835,-0.0003029504318689002,-0.00023147315255911088,-0.0009737840179167073,0.0034726688102893893,0.0,-0.009823324993339228,0.09823324993339227,-0.118468505783078,-1.3900679605435,-2.0024203399453895,-0.17572112610983648,-0.09359506813049101,-0.945266917078101,-1.2162557036578279,-0.16322708697344157,0.391941331254426,1.625408332669604,2.208505179591514,-0.13557738905659367,0.12804188590128907,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260405-234814Z_nvda-rx-v2-maxdelta-025_seed84.zip,0.07812116915227915,0.27524544221357033,5,3.5233144255309723,1,0.24419591284516762
NVDA,nvda-rx-v2-maxdelta-025,21,20000,0.0003,0.99,0.02,0,0,0.002,1,0.001,0.05,next_bar,0.0,0.0,0.25,sharpe,100,1e-06,1.0,0.35,0.1,0.1,0.02,0.05,1.0,1,0.33225806451612905,0.42677824267782427,239,256,0.8258064516129032,0.4375,-0.7228201491445194,0.36012861736334406,0.453781512605042,238,256,0.8231511254019293,0.46875,-0.4559550920877269,-0.8208396217588796,-0.30643844246561835,0.20007509151000827,48.14142346382141,-0.13788448151614618,-42.744189270005315,-0.0015742631377105756,-0.0014456594085551834,-0.0003185000292559852,0.002193548387096774,0.0,-0.022912253121743137,0.2291225312174313,-0.05694186378199482,-17.70891963620039,-0.0005175224212888023,-0.00045349901581147534,-0.0005652245723996563,0.0019935691318327974,0.0,-0.01642926375383292,0.16429263753832918,-0.4288982905044536,-1.163721642020777,-1.576375491971086,-0.48700598742240064,-0.1783965565643293,-0.5445492540795206,-0.7700040651025136,-0.319821783285254,0.391941331254426,1.625408332669604,2.208505179591514,-0.13557738905659367,0.12804188590128907,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260405-233701Z_nvda-rx-v2-maxdelta-025_seed21.zip,-0.16291275838543248,0.3122188378731299,5,1.9164787397096101,1,0.14891629636998946
NVDA,nvda-rx-v2-maxdelta-025,42,40000,0.0003,0.99,0.05,0,0,0.002,1,0.001,0.05,next_bar,0.0,0.0,0.25,sharpe,100,1e-06,1.0,0.35,0.1,0.1,0.02,0.05,1.0,1,0.3967741935483871,0.422680412371134,291,309,0.9967741935483871,0.4336569579288026,-0.7487697872079593,0.42443729903536975,0.4583333333333333,288,310,0.9967845659163987,0.47419354838709676,-0.3536174629741168,-0.7383884855970742,-0.2534721045902534,0.19168333612261595,83.98368239402771,-0.1402205238023737,-43.46836237873585,-0.0012889809073537597,-0.000998311443122327,-3.740757965694257e-06,0.00438709677419355,0.0,-0.02013746669827414,0.2013746669827414,-0.04305118135424479,-13.38891740117013,-0.00037009221803114455,-0.00025351953841078304,-1.1039333733143128e-05,0.001093247588424437,0.0,-0.012976494020918331,0.12976494020918333,-0.34644715434264817,-1.598414666209899,-2.2082624011489695,-0.3867357115836221,-0.1254302186889643,-0.532733597450538,-0.8406372444824041,-0.24046226004437443,0.391941331254426,1.625408332669604,2.208505179591514,-0.13557738905659367,0.12804188590128907,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260405-234510Z_nvda-rx-v2-maxdelta-025_seed42.zip,0.0846895992065064,0.251023978537307,5,2.9640473079251715,1,0.13491300653622895
NVDA,nvda-rx-v2-maxdelta-025,84,20000,0.0003,0.99,0.02,0,0,0.002,1,0.001,0.05,next_bar,0.0,0.0,0.25,sharpe,100,1e-06,1.0,0.35,0.1,0.1,0.02,0.05,1.0,1,0.3967741935483871,0.422680412371134,291,309,0.9967741935483871,0.4336569579288026,-0.7487697872079593,0.42443729903536975,0.4583333333333333,288,310,0.9967845659163987,0.47419354838709676,-0.3536174629741168,-1.0371258267874142,-0.42563520392497456,0.19168333612261595,51.29484462738037,-0.17087233106901864,-52.97042263139578,-0.0030679596179124025,-0.002698227274920124,-3.740757965694257e-06,0.004645161290322581,0.0,-0.04842275719932549,0.48422757199325506,-0.07278527229094284,-22.636219682483222,-0.0007912669535897133,-0.0008805055418839773,-1.1039333733143128e-05,0.003408360128617364,0.0,-0.036945999835079096,0.3694599983507909,-0.6451844955329882,-2.1086078124215524,-3.1191520934718304,-0.7015179526311542,-0.2975933180236855,-0.47998167256512514,-0.6570623951743709,-0.540762292648304,0.391941331254426,1.625408332669604,2.208505179591514,-0.13557738905659367,0.12804188590128907,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260405-234602Z_nvda-rx-v2-maxdelta-025_seed84.zip,-0.16291275838543248,0.3122188378731299,5,1.9164787397096101,1,0.12817238228491246
