leaderboard_version,ticker,run_label,seed,timesteps,learning_rate,gamma,ent_coef,include_news,use_stationary_features,threshold,horizon,transaction_cost_rate,trade_penalty,execution_mode,spread_bps,slippage_bps,max_weight_delta_per_step,reward_mode,rolling_reward_window,reward_epsilon,reward_pnl_scale,reward_return_scale,reward_direction_scale,reward_hold_penalty_scale,reward_drawdown_penalty_scale,reward_action_bonus_scale,reward_turnover_penalty_scale,reward_clip,reward_ignore_transaction_cost,val_overall_accuracy,val_actionable_accuracy,val_actionable_support,val_trade_count,val_trade_rate,val_trade_win_rate,val_cumulative_signal_return,test_overall_accuracy,test_actionable_accuracy,test_actionable_support,test_trade_count,test_trade_rate,test_trade_win_rate,test_cumulative_signal_return,val_alpha_vs_qqq,test_alpha_vs_qqq,ranking_score,run_duration_seconds,val_reward_total_mean,val_reward_total_sum,val_reward_portfolio_return_mean,val_reward_direction_mean,val_reward_pnl_mean,val_reward_hold_penalty_mean,val_reward_action_bonus_mean,val_reward_turnover_penalty_mean,val_reward_drawdown_penalty_mean,val_reward_drawdown_mean,test_reward_total_mean,test_reward_total_sum,test_reward_portfolio_return_mean,test_reward_direction_mean,test_reward_pnl_mean,test_reward_hold_penalty_mean,test_reward_action_bonus_mean,test_reward_turnover_penalty_mean,test_reward_drawdown_penalty_mean,test_reward_drawdown_mean,val_cumulative_return,val_sharpe_ratio,val_sortino_ratio,val_max_drawdown,test_cumulative_return,test_sharpe_ratio,test_sortino_ratio,test_max_drawdown,val_benchmark_cumulative_return,val_benchmark_sharpe_ratio,val_benchmark_sortino_ratio,val_benchmark_max_drawdown,test_benchmark_cumulative_return,test_benchmark_sharpe_ratio,test_benchmark_sortino_ratio,test_benchmark_max_drawdown,model_path,test_return_mean_by_config,test_return_std_by_config,config_seed_count,test_return_cv_by_config,high_return_cv_risk,robustness_score
2,NVDA,nvda-next-B-confirm-samebar,123,20000,0.0003,0.99,0.07,0,0,0.002,1,0.001,0.05,same_bar,0.0,0.0,0.0,sortino,100,1e-06,0.0,1.2,0.5,0.1,0.05,0.005,0.05,1.0,0,0.532258064516129,0.5769230769230769,286,304,0.9806451612903224,0.5592105263157895,2.056351998852587,0.0707395498392283,0.0,0,0,0.0,0.0,0.0,0.1984658484442911,-0.1250038340671826,0.6562246963562752,72.51287055015564,0.3459122462810924,107.23279634713865,0.0015858159720422,0.0017392866012827,0.0,-4.1589675413338245e-05,0.0010645161290322,0.0,-0.0010935607993041,0.0218712159860823,0.3200627201338393,99.53950596162404,9.770132305524214e-06,1.105442677162637e-05,0.0,-0.0020767429691706,3.215434083601286e-05,0.0,-2.320096423771604e-08,4.6401928475432084e-07,0.5904071796987171,1.8890677618406944,2.922028977347865,-0.1198610665695378,0.0030380518341064,0.859723311199951,0.0,-0.0001443099975585,0.391941331254426,1.625408332669604,2.208505179591514,-0.1355773890565936,0.128041885901289,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260413-190521Z_nvda-next-B-confirm-samebar_seed123.zip,-0.1091548501352723,0.3061035752956677,10,2.804305763017609,1,0.586835101473227
2,NVDA,nvda-next-B-confirm-samebar,123,20000,0.0003,0.99,0.07,0,0,0.002,1,0.001,0.05,same_bar,0.0,0.0,0.0,sortino,100,1e-06,0.0,1.2,0.5,0.1,0.05,0.005,0.05,1.0,0,0.532258064516129,0.5769230769230769,286,304,0.9806451612903224,0.5592105263157895,2.056351998852587,0.0707395498392283,0.0,0,0,0.0,0.0,0.0,0.1984658484442911,-0.1250038340671826,0.6562246963562752,65.46535897254944,0.3459122462810924,107.23279634713865,0.0015858159720422,0.0017392866012827,0.0,-4.1589675413338245e-05,0.0010645161290322,0.0,-0.0010935607993041,0.0218712159860823,0.3200627201338393,99.53950596162404,9.770132305524214e-06,1.105442677162637e-05,0.0,-0.0020767429691706,3.215434083601286e-05,0.0,-2.3200964237716043e-08,4.6401928475432084e-07,0.5904071796987171,1.8890677618406944,2.922028977347865,-0.1198610665695378,0.0030380518341064,0.859723311199951,0.0,-0.0001443099975585,0.391941331254426,1.625408332669604,2.208505179591514,-0.1355773890565936,0.128041885901289,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260413-181718Z_nvda-next-B-confirm-samebar_seed123.zip,-0.1091548501352723,0.3061035752956677,10,2.804305763017609,1,0.586835101473227
2,NVDA,nvda-next-BC-bridge-nextbar,777,20000,0.0003,0.99,0.07,0,0,0.002,1,0.001,0.05,next_bar,1.0,1.0,0.25,sortino,100,1e-06,0.0,1.3,0.55,0.1,0.04,0.007,0.04,1.0,0,0.5451612903225806,0.5833333333333334,288,305,0.9838709677419356,0.5672131147540984,2.0598952750097146,0.4983922829581994,0.5422535211267606,284,305,0.9807073954983924,0.5245901639344263,0.1760276188474354,-0.081581087773235,-0.104197843190894,0.6618306010928963,78.88352251052856,0.3428162098251652,106.2730250458012,0.0008923356008709,0.0010003738340575,0.0,-1.7395123308037414e-05,0.0014,0.0,-0.0004006132880863,0.0100153322021586,0.0645503619897626,20.075162578816183,9.032735851027514e-05,0.0001833506921965,0.0,-1.6078276315793513e-05,0.000652733118971,0.0,-0.0009184869495683,0.0229621737392078,0.3103602434811909,2.2342794449865737,3.659299850965104,-0.0541854367296428,0.0238440427103949,0.2667669626527329,0.3061499471047093,-0.0732193967835189,0.391941331254426,1.625408332669604,2.208505179591514,-0.1355773890565936,0.128041885901289,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260413-184434Z_nvda-next-BC-bridge-nextbar_seed777.zip,0.1282428856267011,0.1765763468873348,10,1.3768900007547114,1,0.6355879261559311
2,NVDA,nvda-next-B-confirm-samebar,13,20000,0.0003,0.99,0.07,0,0,0.002,1,0.001,0.05,same_bar,0.0,0.0,0.0,sortino,100,1e-06,0.0,1.2,0.5,0.1,0.05,0.005,0.05,1.0,0,0.5451612903225806,0.5787671232876712,292,310,1.0,0.5612903225806452,1.9662270407636635,0.5048231511254019,0.5432525951557093,289,311,1.0,0.5241157556270096,0.2165155292794045,0.4299193688631262,-0.0813863880430481,0.6577706584180292,69.32225251197815,0.3147757425931143,97.58048020386543,0.0020497400110596,0.0021936468091425,0.0,0.0,0.0029677419354838,0.0,-0.0012927009343963,0.025854018687926,0.0724637217021544,22.536217449370035,0.000223967363379,0.0003602036777173,0.0,0.0,0.0008360128617363,0.0,-0.002387780088622,0.0477556017724407,0.8218607001175522,2.139755710254227,3.7714939124314615,-0.1151510258009195,0.0466554978582409,0.2855511479885412,0.3471526076355685,-0.1903415328851988,0.391941331254426,1.625408332669604,2.208505179591514,-0.1355773890565936,0.128041885901289,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260413-181211Z_nvda-next-B-confirm-samebar_seed13.zip,-0.1091548501352723,0.3061035752956677,10,2.804305763017609,1,0.6198132355769502
2,NVDA,nvda-next-B-confirm-samebar,13,20000,0.0003,0.99,0.07,0,0,0.002,1,0.001,0.05,same_bar,0.0,0.0,0.0,sortino,100,1e-06,0.0,1.2,0.5,0.1,0.05,0.005,0.05,1.0,0,0.5451612903225806,0.5787671232876712,292,310,1.0,0.5612903225806452,1.9662270407636635,0.5048231511254019,0.5432525951557093,289,311,1.0,0.5241157556270096,0.2165155292794045,0.4299193688631262,-0.0813863880430481,0.6577706584180292,72.32389831542969,0.3147757425931143,97.58048020386543,0.0020497400110596,0.0021936468091425,0.0,0.0,0.0029677419354838,0.0,-0.0012927009343963,0.025854018687926,0.0724637217021544,22.536217449370035,0.000223967363379,0.0003602036777173,0.0,0.0,0.0008360128617363,0.0,-0.002387780088622,0.0477556017724407,0.8218607001175522,2.139755710254227,3.7714939124314615,-0.1151510258009195,0.0466554978582409,0.2855511479885412,0.3471526076355685,-0.1903415328851988,0.391941331254426,1.625408332669604,2.208505179591514,-0.1355773890565936,0.128041885901289,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260413-185909Z_nvda-next-B-confirm-samebar_seed13.zip,-0.1091548501352723,0.3061035752956677,10,2.804305763017609,1,0.6198132355769502
2,NVDA,nvda-next-BC-bridge-nextbar,13,20000,0.0003,0.99,0.07,0,0,0.002,1,0.001,0.05,next_bar,1.0,1.0,0.25,sortino,100,1e-06,0.0,1.3,0.55,0.1,0.04,0.007,0.04,1.0,0,0.5419354838709678,0.5773195876288659,291,309,0.9967741935483873,0.5598705501618123,1.932223946499949,0.4983922829581994,0.5400696864111498,287,309,0.9935691318327974,0.5210355987055016,0.1626413148892862,0.0452197068181736,-0.1111322457834476,0.6566209588629767,71.50857973098755,0.290313141279621,89.99707379668253,0.0012758034007977,0.0015164355054325,0.0,-3.740757965694257e-06,0.002574193548387,0.0,-0.0010792100973998,0.0269802524349955,0.0524208294854217,16.302877969966147,9.899675598876802e-05,0.0001774274643959,0.0,-1.4771473808859056e-05,0.0012829581993569,0.0,-0.0015260622225163,0.0381515555629099,0.4371610380725996,1.3950769915799512,1.8853031205917985,-0.1414416751503242,0.0169096401178414,0.1654700690147161,0.2193963696354726,-0.1115229847359152,0.391941331254426,1.625408332669604,2.208505179591514,-0.1355773890565936,0.128041885901289,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260413-183441Z_nvda-next-BC-bridge-nextbar_seed13.zip,0.1282428856267011,0.1765763468873348,10,1.3768900007547114,1,0.629876339216199
2,NVDA,nvda-next-B-confirm-samebar,256,20000,0.0003,0.99,0.07,0,0,0.002,1,0.001,0.05,same_bar,0.0,0.0,0.0,sortino,100,1e-06,0.0,1.2,0.5,0.1,0.05,0.005,0.05,1.0,0,0.4709677419354838,0.5899581589958159,239,252,0.8129032258064516,0.5793650793650794,2.0194002273937275,0.3054662379421222,0.5821917808219178,146,158,0.5080385852090032,0.5506329113924051,0.3780137408352912,-0.2171856747704659,-0.079688631399946,0.6687886033074317,73.44449400901794,0.2882092041190037,89.34485327689114,0.0005268765875332,0.0006865429320501,0.0,-0.0003320779821236,0.0004032258064516,0.0,-0.000335332682628,0.0067066536525605,0.1268942204720924,39.46410256682075,0.00015544731575,0.000295467105894,0.0,-0.0009895609990808,3.215434083601286e-05,0.0,-0.0004104521993105,0.0082090439862107,0.17475565648396,2.1400618524191994,2.812924555455312,-0.0368416577528506,0.0483532545013429,0.9191241733623272,0.9314909743390544,-0.0453043281657148,0.391941331254426,1.625408332669604,2.208505179591514,-0.1355773890565936,0.128041885901289,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260413-190634Z_nvda-next-B-confirm-samebar_seed256.zip,-0.1091548501352723,0.3061035752956677,10,2.804305763017609,1,0.6323883636285661
2,NVDA,nvda-next-B-confirm-samebar,256,20000,0.0003,0.99,0.07,0,0,0.002,1,0.001,0.05,same_bar,0.0,0.0,0.0,sortino,100,1e-06,0.0,1.2,0.5,0.1,0.05,0.005,0.05,1.0,0,0.4709677419354838,0.5899581589958159,239,252,0.8129032258064516,0.5793650793650794,2.0194002273937275,0.3054662379421222,0.5821917808219178,146,158,0.5080385852090032,0.5506329113924051,0.3780137408352912,-0.2171856747704659,-0.079688631399946,0.6687886033074317,67.43389773368835,0.2882092041190037,89.34485327689114,0.0005268765875332,0.0006865429320501,0.0,-0.0003320779821236,0.0004032258064516,0.0,-0.000335332682628,0.0067066536525605,0.1268942204720924,39.46410256682075,0.00015544731575,0.000295467105894,0.0,-0.0009895609990808,3.215434083601286e-05,0.0,-0.0004104521993105,0.0082090439862107,0.17475565648396,2.1400618524191994,2.812924555455312,-0.0368416577528506,0.0483532545013429,0.9191241733623272,0.9314909743390544,-0.0453043281657148,0.391941331254426,1.625408332669604,2.208505179591514,-0.1355773890565936,0.128041885901289,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260413-181825Z_nvda-next-B-confirm-samebar_seed256.zip,-0.1091548501352723,0.3061035752956677,10,2.804305763017609,1,0.6323883636285661
2,NVDA,nvda-next-BC-bridge-nextbar,101,20000,0.0003,0.99,0.07,0,0,0.002,1,0.001,0.05,next_bar,1.0,1.0,0.25,sortino,100,1e-06,0.0,1.3,0.55,0.1,0.04,0.007,0.04,1.0,0,0.5419354838709678,0.5773195876288659,291,309,0.9967741935483873,0.5598705501618123,1.932223946499949,0.5016077170418006,0.5416666666666666,288,310,0.9967845659163987,0.5225806451612903,0.1761360410511785,0.1482639707385824,0.0600822170934858,0.6566209588629767,71.5091495513916,0.2863697074794959,88.77460931864374,0.0014907343412566,0.001652139301208,0.0,-3.740757965694257e-06,0.0022806451612903,0.0,-0.0010366937495476,0.0259173437386901,0.0975134956984501,30.326697162218,0.0006037556468115,0.0005900343547604,0.0,-1.1039333733143128e-05,0.0012154340836012,0.0,-0.0010496092618509,0.0262402315462725,0.5402053019930084,1.7006753782922277,2.523937565878664,-0.1311173552672607,0.1881241029947749,0.9630722129442676,1.5005936789492198,-0.1099160423462626,0.391941331254426,1.625408332669604,2.208505179591514,-0.1355773890565936,0.128041885901289,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260413-183924Z_nvda-next-BC-bridge-nextbar_seed101.zip,0.1282428856267011,0.1765763468873348,10,1.3768900007547114,1,0.6470776345166681
2,NVDA,nvda-next-BC-bridge-nextbar,7,20000,0.0003,0.99,0.07,0,0,0.002,1,0.001,0.05,next_bar,1.0,1.0,0.25,sortino,100,1e-06,0.0,1.3,0.55,0.1,0.04,0.007,0.04,1.0,0,0.5419354838709678,0.5773195876288659,291,309,0.9967741935483873,0.5598705501618123,1.932223946499949,0.5016077170418006,0.5454545454545454,286,308,0.990353697749196,0.525974025974026,0.2285752077381695,0.0438997212725773,-0.0258719672487657,0.6566209588629767,73.2589590549469,0.2841355239036152,88.08201241012071,0.0012107584119034,0.0013582268815654,0.0,-3.740757965694257e-06,0.0018064516129032,0.0,-0.0007466645048218,0.0186666126205454,0.111187848996114,34.57942103779146,0.0003416909039559,0.0004128282174075,0.0,-2.48713725792802e-05,0.0008553054662379,0.0,-0.0007501087754758,0.0187527193868969,0.4358410525270033,2.064494672607296,3.34457904100574,-0.0796819154054503,0.1021699186525233,0.713124129438389,0.9401278640853356,-0.093348709469578,0.391941331254426,1.625408332669604,2.208505179591514,-0.1355773890565936,0.128041885901289,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260413-183330Z_nvda-next-BC-bridge-nextbar_seed7.zip,0.1282428856267011,0.1765763468873348,10,1.3768900007547114,1,0.6386716100218368
2,NVDA,nvda-next-B-confirm-samebar,512,20000,0.0003,0.99,0.07,0,0,0.002,1,0.001,0.05,same_bar,0.0,0.0,0.0,sortino,100,1e-06,0.0,1.2,0.5,0.1,0.05,0.005,0.05,1.0,0,0.5451612903225806,0.5787671232876712,292,310,1.0,0.5612903225806452,1.9662270407636635,0.5048231511254019,0.5432525951557093,289,311,1.0,0.5241157556270096,0.2165155292794045,-0.0906336437381762,-0.106443100479626,0.6577706584180292,71.8173439502716,0.2819342827022865,87.39962763770882,0.0008916188337651,0.0010824982165841,0.0,0.0,0.0011612903225806,0.0,-0.0008314552609731,0.0166291052194638,0.0674445908254689,20.97526774672085,9.871629129503536e-05,0.0001962362214531,0.0,0.0,0.0003858520900321,0.0,-0.0015312474331106,0.0306249486622139,0.3013076875162497,1.5209266015155645,2.162524769225962,-0.0926583560300214,0.021598785421663,0.2006907821400107,0.253767021062281,-0.0772733740386283,0.391941331254426,1.625408332669604,2.208505179591514,-0.1355773890565936,0.128041885901289,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260413-181937Z_nvda-next-B-confirm-samebar_seed512.zip,-0.1091548501352723,0.3061035752956677,10,2.804305763017609,1,0.6173075643332924
2,NVDA,nvda-next-B-confirm-samebar,512,20000,0.0003,0.99,0.07,0,0,0.002,1,0.001,0.05,same_bar,0.0,0.0,0.0,sortino,100,1e-06,0.0,1.2,0.5,0.1,0.05,0.005,0.05,1.0,0,0.5451612903225806,0.5787671232876712,292,310,1.0,0.5612903225806452,1.9662270407636635,0.5048231511254019,0.5432525951557093,289,311,1.0,0.5241157556270096,0.2165155292794045,-0.0906336437381762,-0.106443100479626,0.6577706584180292,64.05884337425232,0.2819342827022865,87.39962763770882,0.0008916188337651,0.0010824982165841,0.0,0.0,0.0011612903225806,0.0,-0.0008314552609731,0.0166291052194638,0.0674445908254689,20.97526774672085,9.871629129503536e-05,0.0001962362214531,0.0,0.0,0.0003858520900321,0.0,-0.0015312474331106,0.0306249486622139,0.3013076875162497,1.5209266015155645,2.162524769225962,-0.0926583560300214,0.021598785421663,0.2006907821400107,0.253767021062281,-0.0772733740386283,0.391941331254426,1.625408332669604,2.208505179591514,-0.1355773890565936,0.128041885901289,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260413-190738Z_nvda-next-B-confirm-samebar_seed512.zip,-0.1091548501352723,0.3061035752956677,10,2.804305763017609,1,0.6173075643332924
2,NVDA,nvda-next-B-realistic-nextbar,13,20000,0.0003,0.99,0.07,0,0,0.002,1,0.001,0.05,next_bar,1.0,1.0,0.25,sortino,100,1e-06,0.0,1.2,0.5,0.1,0.05,0.005,0.05,1.0,0,0.5258064516129032,0.5821428571428572,280,298,0.9612903225806452,0.5637583892617449,2.0039719166910963,0.2090032154340836,0.5581395348837209,86,91,0.29260450160771706,0.5384615384615384,0.2572751998935725,-0.26401231164200123,-0.0993123177186015,0.6601989453499522,71.44965147972107,0.27119121827720105,84.06927766593232,0.00039373030731509954,0.0005376645497433588,0.0,-5.7687221268218224e-05,0.00022580645161290324,0.0,-0.00033560754985756516,0.0067121509971513026,0.1320336332874357,41.0624599523925,9.403106509349504e-05,0.00013188653660733642,0.0,-0.0012279675980153846,9.646302250803859e-05,0.0,-0.0002585027999291598,0.005170055998583196,0.12792901961242475,1.91409935313764,3.0352872501669745,-0.03269355213439862,0.02872956818268757,0.6140276811329372,0.5095585802090368,-0.0445598164942298,0.391941331254426,1.625408332669604,2.208505179591514,-0.13557738905659367,0.12804188590128907,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260413-191117Z_nvda-next-B-realistic-nextbar_seed13.zip,-0.005151967441285332,0.2758458030826103,10,53.54183740994125,1,0.5990675474651351
2,NVDA,nvda-next-B-realistic-nextbar,13,20000,0.0003,0.99,0.07,0,0,0.002,1,0.001,0.05,next_bar,1.0,1.0,0.25,sortino,100,1e-06,0.0,1.2,0.5,0.1,0.05,0.005,0.05,1.0,0,0.5258064516129032,0.5821428571428572,280,298,0.9612903225806452,0.5637583892617449,2.0039719166910963,0.2090032154340836,0.5581395348837209,86,91,0.292604501607717,0.5384615384615384,0.2572751998935725,-0.2640123116420012,-0.0993123177186015,0.6601989453499522,75.8242654800415,0.271191218277201,84.06927766593232,0.000393730307315,0.0005376645497433,0.0,-5.7687221268218224e-05,0.0002258064516129,0.0,-0.0003356075498575,0.0067121509971513,0.1320336332874357,41.0624599523925,9.403106509349504e-05,0.0001318865366073,0.0,-0.0012279675980153,9.64630225080386e-05,0.0,-0.0002585027999291,0.0051700559985831,0.1279290196124247,1.91409935313764,3.0352872501669745,-0.0326935521343986,0.0287295681826875,0.6140276811329372,0.5095585802090368,-0.0445598164942298,0.391941331254426,1.625408332669604,2.208505179591514,-0.1355773890565936,0.128041885901289,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260413-182327Z_nvda-next-B-realistic-nextbar_seed13.zip,-0.0051519674412853,0.2758458030826103,10,53.54183740994125,1,0.5990675474651351
2,NVDA,nvda-next-BC-bridge-nextbar,512,20000,0.0003,0.99,0.07,0,0,0.002,1,0.001,0.05,next_bar,1.0,1.0,0.25,sortino,100,1e-06,0.0,1.3,0.55,0.1,0.04,0.007,0.04,1.0,0,0.5419354838709678,0.5773195876288659,291,309,0.9967741935483873,0.5598705501618123,1.932223946499949,0.5016077170418006,0.5416666666666666,288,310,0.9967845659163987,0.5225806451612903,0.1761360410511785,0.4966175035316766,-0.0159579957367557,0.6566209588629767,79.23728919029236,0.2653646803295745,82.26305090216812,0.0022453093615211,0.0025143493782315,0.0,-3.740757965694257e-06,0.0050129032258064,0.0,-0.0016208593241192,0.040521483102981,0.0758379870739331,23.585613979993223,0.0004881543494373,0.0005100030700135,0.0,-1.1039333733143128e-05,0.0023408360128617,0.0,-0.0021686127573738,0.0542153189343453,0.8885588347861026,1.810467660090564,2.845894506247737,-0.1649225868470428,0.1120838901645333,0.4539499595264608,0.5557113136340874,-0.2280944283240012,0.391941331254426,1.625408332669604,2.208505179591514,-0.1355773890565936,0.128041885901289,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260413-184315Z_nvda-next-BC-bridge-nextbar_seed512.zip,0.1282428856267011,0.1765763468873348,10,1.3768900007547114,1,0.6394736132336439
